tick,time,code,action,bus,servicer_id,service_index,request_type,request_id,target_request_id,request_status,request_response,sequence,<values>
854,0.854,C,submit,elevator_bus1,elevator_controller1,0,RequestService,elevator_controller1#1,,UNBOUND
854,0.854,C,submit,elevator_controller1_bus,elevator1,0,RequestService,elevator1#2,,UNBOUND
856,0.856,B,notify,elevator_controller1_bus,elevator1,3,RequestService,elevator1#2,,SERVICE,
856,0.856,B,service,elevator_controller1_bus,elevator1,3,RequestService,elevator1#2,,SERVICE,,5,_valueCurrent=,0.30000000000000004,valueTarget=,30.0,_speedCurrent=,0.30000000000000004,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
856,0.856,B,notify,elevator_bus1,elevator_controller1,3,RequestService,elevator_controller1#1,,SERVICE,
857,0.857,B,notify,elevator_controller1_bus,elevator2,4,RequestService,elevator2#3,,SERVICE,
857,0.857,B,service,elevator_controller1_bus,elevator2,4,RequestService,elevator2#3,,SERVICE,,6,_valueCurrent=,0.6000000000000001,valueTarget=,30.0,_speedCurrent=,0.4,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
857,0.857,B,notify,elevator_controller1_bus,elevator1,4,RequestService,elevator1#2,,SERVICE,
857,0.857,B,service,elevator_controller1_bus,elevator1,4,RequestService,elevator1#2,,SERVICE,,7,_valueCurrent=,0.6000000000000001,valueTarget=,30.0,_speedCurrent=,0.4,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
857,0.857,B,notify,elevator_bus1,elevator_controller1,4,RequestService,elevator_controller1#1,,SERVICE,
858,0.858,B,notify,elevator_controller1_bus,elevator2,5,RequestService,elevator2#3,,SERVICE,
858,0.858,B,service,elevator_controller1_bus,elevator2,5,RequestService,elevator2#3,,SERVICE,,8,_valueCurrent=,1.0,valueTarget=,30.0,_speedCurrent=,0.5,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
858,0.858,B,notify,elevator_controller1_bus,elevator1,5,RequestService,elevator1#2,,SERVICE,
858,0.858,B,service,elevator_controller1_bus,elevator1,5,RequestService,elevator1#2,,SERVICE,,9,_valueCurrent=,1.0,valueTarget=,30.0,_speedCurrent=,0.5,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
858,0.858,B,notify,elevator_bus1,elevator_controller1,5,RequestService,elevator_controller1#1,,SERVICE,
859,0.859,B,notify,elevator_controller1_bus,elevator2,6,RequestService,elevator2#3,,SERVICE,
859,0.859,B,service,elevator_controller1_bus,elevator2,6,RequestService,elevator2#3,,SERVICE,,10,_valueCurrent=,1.5,valueTarget=,30.0,_speedCurrent=,0.6,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
859,0.859,B,notify,elevator_controller1_bus,elevator1,6,RequestService,elevator1#2,,SERVICE,
859,0.859,B,service,elevator_controller1_bus,elevator1,6,RequestService,elevator1#2,,SERVICE,,11,_valueCurrent=,1.5,valueTarget=,30.0,_speedCurrent=,0.6,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
859,0.859,B,notify,elevator_bus1,elevator_controller1,6,RequestService,elevator_controller1#1,,SERVICE,
860,0.860,B,notify,elevator_controller1_bus,elevator2,7,RequestService,elevator2#3,,SERVICE,
860,0.860,B,service,elevator_controller1_bus,elevator2,7,RequestService,elevator2#3,,SERVICE,,12,_valueCurrent=,2.1,valueTarget=,30.0,_speedCurrent=,0.7,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
860,0.860,B,notify,elevator_controller1_bus,elevator1,7,RequestService,elevator1#2,,SERVICE,
860,0.860,B,service,elevator_controller1_bus,elevator1,7,RequestService,elevator1#2,,SERVICE,,13,_valueCurrent=,2.1,valueTarget=,30.0,_speedCurrent=,0.7,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
860,0.860,B,notify,elevator_bus1,elevator_controller1,7,RequestService,elevator_controller1#1,,SERVICE,
861,0.861,B,notify,elevator_controller1_bus,elevator2,8,RequestService,elevator2#3,,SERVICE,
861,0.861,B,service,elevator_controller1_bus,elevator2,8,RequestService,elevator2#3,,SERVICE,,14,_valueCurrent=,2.8,valueTarget=,30.0,_speedCurrent=,0.7999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
861,0.861,B,notify,elevator_controller1_bus,elevator1,8,RequestService,elevator1#2,,SERVICE,
861,0.861,B,service,elevator_controller1_bus,elevator1,8,RequestService,elevator1#2,,SERVICE,,15,_valueCurrent=,2.8,valueTarget=,30.0,_speedCurrent=,0.7999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
861,0.861,B,notify,elevator_bus1,elevator_controller1,8,RequestService,elevator_controller1#1,,SERVICE,
862,0.862,B,notify,elevator_controller1_bus,elevator2,9,RequestService,elevator2#3,,SERVICE,
862,0.862,B,service,elevator_controller1_bus,elevator2,9,RequestService,elevator2#3,,SERVICE,,16,_valueCurrent=,3.5999999999999996,valueTarget=,30.0,_speedCurrent=,0.8999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
862,0.862,B,notify,elevator_controller1_bus,elevator1,9,RequestService,elevator1#2,,SERVICE,
862,0.862,B,service,elevator_controller1_bus,elevator1,9,RequestService,elevator1#2,,SERVICE,,17,_valueCurrent=,3.5999999999999996,valueTarget=,30.0,_speedCurrent=,0.8999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
862,0.862,B,notify,elevator_bus1,elevator_controller1,9,RequestService,elevator_controller1#1,,SERVICE,
863,0.863,B,notify,elevator_controller1_bus,elevator2,10,RequestService,elevator2#3,,SERVICE,
863,0.863,B,service,elevator_controller1_bus,elevator2,10,RequestService,elevator2#3,,SERVICE,,18,_valueCurrent=,4.5,valueTarget=,30.0,_speedCurrent=,0.9999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
863,0.863,B,notify,elevator_controller1_bus,elevator1,10,RequestService,elevator1#2,,SERVICE,
863,0.863,B,service,elevator_controller1_bus,elevator1,10,RequestService,elevator1#2,,SERVICE,,19,_valueCurrent=,4.5,valueTarget=,30.0,_speedCurrent=,0.9999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
863,0.863,B,notify,elevator_bus1,elevator_controller1,10,RequestService,elevator_controller1#1,,SERVICE,
864,0.864,B,notify,elevator_controller1_bus,elevator2,11,RequestService,elevator2#3,,SERVICE,
864,0.864,B,service,elevator_controller1_bus,elevator2,11,RequestService,elevator2#3,,SERVICE,,20,_valueCurrent=,5.5,valueTarget=,30.0,_speedCurrent=,1.0999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
864,0.864,B,notify,elevator_controller1_bus,elevator1,11,RequestService,elevator1#2,,SERVICE,
864,0.864,B,service,elevator_controller1_bus,elevator1,11,RequestService,elevator1#2,,SERVICE,,21,_valueCurrent=,5.5,valueTarget=,30.0,_speedCurrent=,1.0999999999999999,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
864,0.864,B,notify,elevator_bus1,elevator_controller1,11,RequestService,elevator_controller1#1,,SERVICE,
865,0.865,B,notify,elevator_controller1_bus,elevator2,12,RequestService,elevator2#3,,SERVICE,
865,0.865,B,service,elevator_controller1_bus,elevator2,12,RequestService,elevator2#3,,SERVICE,,22,_valueCurrent=,6.6,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
865,0.865,B,notify,elevator_controller1_bus,elevator1,12,RequestService,elevator1#2,,SERVICE,
865,0.865,B,service,elevator_controller1_bus,elevator1,12,RequestService,elevator1#2,,SERVICE,,23,_valueCurrent=,6.6,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=ACCELERATING,_isTerminating=false,isArrived=false
865,0.865,B,notify,elevator_bus1,elevator_controller1,12,RequestService,elevator_controller1#1,,SERVICE,
866,0.866,B,notify,elevator_controller1_bus,elevator2,13,RequestService,elevator2#3,,SERVICE,
866,0.866,B,service,elevator_controller1_bus,elevator2,13,RequestService,elevator2#3,,SERVICE,,24,_valueCurrent=,7.8,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
866,0.866,B,notify,elevator_controller1_bus,elevator1,13,RequestService,elevator1#2,,SERVICE,
866,0.866,B,service,elevator_controller1_bus,elevator1,13,RequestService,elevator1#2,,SERVICE,,25,_valueCurrent=,7.8,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
866,0.866,B,notify,elevator_bus1,elevator_controller1,13,RequestService,elevator_controller1#1,,SERVICE,
867,0.867,B,notify,elevator_controller1_bus,elevator2,14,RequestService,elevator2#3,,SERVICE,
867,0.867,B,service,elevator_controller1_bus,elevator2,14,RequestService,elevator2#3,,SERVICE,,26,_valueCurrent=,9.0,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
867,0.867,B,notify,elevator_controller1_bus,elevator1,14,RequestService,elevator1#2,,SERVICE,
867,0.867,B,service,elevator_controller1_bus,elevator1,14,RequestService,elevator1#2,,SERVICE,,27,_valueCurrent=,9.0,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
867,0.867,B,notify,elevator_bus1,elevator_controller1,14,RequestService,elevator_controller1#1,,SERVICE,
868,0.868,B,notify,elevator_controller1_bus,elevator2,15,RequestService,elevator2#3,,SERVICE,
868,0.868,B,service,elevator_controller1_bus,elevator2,15,RequestService,elevator2#3,,SERVICE,,28,_valueCurrent=,10.2,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
868,0.868,B,notify,elevator_controller1_bus,elevator1,15,RequestService,elevator1#2,,SERVICE,
868,0.868,B,service,elevator_controller1_bus,elevator1,15,RequestService,elevator1#2,,SERVICE,,29,_valueCurrent=,10.2,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
868,0.868,B,notify,elevator_bus1,elevator_controller1,15,RequestService,elevator_controller1#1,,SERVICE,
869,0.869,B,notify,elevator_controller1_bus,elevator2,16,RequestService,elevator2#3,,SERVICE,
869,0.869,B,service,elevator_controller1_bus,elevator2,16,RequestService,elevator2#3,,SERVICE,,30,_valueCurrent=,11.399999999999999,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
869,0.869,B,notify,elevator_controller1_bus,elevator1,16,RequestService,elevator1#2,,SERVICE,
869,0.869,B,service,elevator_controller1_bus,elevator1,16,RequestService,elevator1#2,,SERVICE,,31,_valueCurrent=,11.399999999999999,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
869,0.869,B,notify,elevator_bus1,elevator_controller1,16,RequestService,elevator_controller1#1,,SERVICE,
870,0.870,B,notify,elevator_controller1_bus,elevator2,17,RequestService,elevator2#3,,SERVICE,
870,0.870,B,service,elevator_controller1_bus,elevator2,17,RequestService,elevator2#3,,SERVICE,,32,_valueCurrent=,12.599999999999998,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
870,0.870,B,notify,elevator_controller1_bus,elevator1,17,RequestService,elevator1#2,,SERVICE,
870,0.870,B,service,elevator_controller1_bus,elevator1,17,RequestService,elevator1#2,,SERVICE,,33,_valueCurrent=,12.599999999999998,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
870,0.870,B,notify,elevator_bus1,elevator_controller1,17,RequestService,elevator_controller1#1,,SERVICE,
871,0.871,B,notify,elevator_controller1_bus,elevator2,18,RequestService,elevator2#3,,SERVICE,
871,0.871,B,service,elevator_controller1_bus,elevator2,18,RequestService,elevator2#3,,SERVICE,,34,_valueCurrent=,13.799999999999997,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
871,0.871,B,notify,elevator_controller1_bus,elevator1,18,RequestService,elevator1#2,,SERVICE,
871,0.871,B,service,elevator_controller1_bus,elevator1,18,RequestService,elevator1#2,,SERVICE,,35,_valueCurrent=,13.799999999999997,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
871,0.871,B,notify,elevator_bus1,elevator_controller1,18,RequestService,elevator_controller1#1,,SERVICE,
872,0.872,B,notify,elevator_controller1_bus,elevator2,19,RequestService,elevator2#3,,SERVICE,
872,0.872,B,service,elevator_controller1_bus,elevator2,19,RequestService,elevator2#3,,SERVICE,,36,_valueCurrent=,14.999999999999996,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
872,0.872,B,notify,elevator_controller1_bus,elevator1,19,RequestService,elevator1#2,,SERVICE,
872,0.872,B,service,elevator_controller1_bus,elevator1,19,RequestService,elevator1#2,,SERVICE,,37,_valueCurrent=,14.999999999999996,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
872,0.872,B,notify,elevator_bus1,elevator_controller1,19,RequestService,elevator_controller1#1,,SERVICE,
873,0.873,B,notify,elevator_controller1_bus,elevator2,20,RequestService,elevator2#3,,SERVICE,
873,0.873,B,service,elevator_controller1_bus,elevator2,20,RequestService,elevator2#3,,SERVICE,,38,_valueCurrent=,16.199999999999996,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
873,0.873,B,notify,elevator_controller1_bus,elevator1,20,RequestService,elevator1#2,,SERVICE,
873,0.873,B,service,elevator_controller1_bus,elevator1,20,RequestService,elevator1#2,,SERVICE,,39,_valueCurrent=,16.199999999999996,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
873,0.873,B,notify,elevator_bus1,elevator_controller1,20,RequestService,elevator_controller1#1,,SERVICE,
874,0.874,B,notify,elevator_controller1_bus,elevator2,21,RequestService,elevator2#3,,SERVICE,
874,0.874,B,service,elevator_controller1_bus,elevator2,21,RequestService,elevator2#3,,SERVICE,,40,_valueCurrent=,17.399999999999995,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
874,0.874,B,notify,elevator_controller1_bus,elevator1,21,RequestService,elevator1#2,,SERVICE,
874,0.874,B,service,elevator_controller1_bus,elevator1,21,RequestService,elevator1#2,,SERVICE,,41,_valueCurrent=,17.399999999999995,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
874,0.874,B,notify,elevator_bus1,elevator_controller1,21,RequestService,elevator_controller1#1,,SERVICE,
875,0.875,B,notify,elevator_controller1_bus,elevator2,22,RequestService,elevator2#3,,SERVICE,
875,0.875,B,service,elevator_controller1_bus,elevator2,22,RequestService,elevator2#3,,SERVICE,,42,_valueCurrent=,18.599999999999994,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
875,0.875,B,notify,elevator_controller1_bus,elevator1,22,RequestService,elevator1#2,,SERVICE,
875,0.875,B,service,elevator_controller1_bus,elevator1,22,RequestService,elevator1#2,,SERVICE,,43,_valueCurrent=,18.599999999999994,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
875,0.875,B,notify,elevator_bus1,elevator_controller1,22,RequestService,elevator_controller1#1,,SERVICE,
876,0.876,B,notify,elevator_controller1_bus,elevator2,23,RequestService,elevator2#3,,SERVICE,
876,0.876,B,service,elevator_controller1_bus,elevator2,23,RequestService,elevator2#3,,SERVICE,,44,_valueCurrent=,19.799999999999994,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
876,0.876,B,notify,elevator_controller1_bus,elevator1,23,RequestService,elevator1#2,,SERVICE,
876,0.876,B,service,elevator_controller1_bus,elevator1,23,RequestService,elevator1#2,,SERVICE,,45,_valueCurrent=,19.799999999999994,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
876,0.876,B,notify,elevator_bus1,elevator_controller1,23,RequestService,elevator_controller1#1,,SERVICE,
877,0.877,B,notify,elevator_controller1_bus,elevator2,24,RequestService,elevator2#3,,SERVICE,
877,0.877,B,service,elevator_controller1_bus,elevator2,24,RequestService,elevator2#3,,SERVICE,,46,_valueCurrent=,20.999999999999993,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
877,0.877,B,notify,elevator_controller1_bus,elevator1,24,RequestService,elevator1#2,,SERVICE,
877,0.877,B,service,elevator_controller1_bus,elevator1,24,RequestService,elevator1#2,,SERVICE,,47,_valueCurrent=,20.999999999999993,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
877,0.877,B,notify,elevator_bus1,elevator_controller1,24,RequestService,elevator_controller1#1,,SERVICE,
878,0.878,B,notify,elevator_controller1_bus,elevator2,25,RequestService,elevator2#3,,SERVICE,
878,0.878,B,service,elevator_controller1_bus,elevator2,25,RequestService,elevator2#3,,SERVICE,,48,_valueCurrent=,22.199999999999992,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
878,0.878,B,notify,elevator_controller1_bus,elevator1,25,RequestService,elevator1#2,,SERVICE,
878,0.878,B,service,elevator_controller1_bus,elevator1,25,RequestService,elevator1#2,,SERVICE,,49,_valueCurrent=,22.199999999999992,valueTarget=,30.0,_speedCurrent=,1.2,speedChange=NONE,_isTerminating=false,isArrived=false
878,0.878,B,notify,elevator_bus1,elevator_controller1,25,RequestService,elevator_controller1#1,,SERVICE,
879,0.879,B,notify,elevator_controller1_bus,elevator2,26,RequestService,elevator2#3,,SERVICE,
879,0.879,B,service,elevator_controller1_bus,elevator2,26,RequestService,elevator2#3,,SERVICE,,50,_valueCurrent=,23.39999999999999,valueTarget=,30.0,_speedCurrent=,1.0999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
879,0.879,B,notify,elevator_controller1_bus,elevator1,26,RequestService,elevator1#2,,SERVICE,
879,0.879,B,service,elevator_controller1_bus,elevator1,26,RequestService,elevator1#2,,SERVICE,,51,_valueCurrent=,23.39999999999999,valueTarget=,30.0,_speedCurrent=,1.0999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
879,0.879,B,notify,elevator_bus1,elevator_controller1,26,RequestService,elevator_controller1#1,,SERVICE,
880,0.880,B,notify,elevator_controller1_bus,elevator2,27,RequestService,elevator2#3,,SERVICE,
880,0.880,B,service,elevator_controller1_bus,elevator2,27,RequestService,elevator2#3,,SERVICE,,52,_valueCurrent=,24.499999999999993,valueTarget=,30.0,_speedCurrent=,0.9999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
880,0.880,B,notify,elevator_controller1_bus,elevator1,27,RequestService,elevator1#2,,SERVICE,
880,0.880,B,service,elevator_controller1_bus,elevator1,27,RequestService,elevator1#2,,SERVICE,,53,_valueCurrent=,24.499999999999993,valueTarget=,30.0,_speedCurrent=,0.9999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
880,0.880,B,notify,elevator_bus1,elevator_controller1,27,RequestService,elevator_controller1#1,,SERVICE,
881,0.881,B,notify,elevator_controller1_bus,elevator2,28,RequestService,elevator2#3,,SERVICE,
881,0.881,B,service,elevator_controller1_bus,elevator2,28,RequestService,elevator2#3,,SERVICE,,54,_valueCurrent=,25.499999999999993,valueTarget=,30.0,_speedCurrent=,0.8999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
881,0.881,B,notify,elevator_controller1_bus,elevator1,28,RequestService,elevator1#2,,SERVICE,
881,0.881,B,service,elevator_controller1_bus,elevator1,28,RequestService,elevator1#2,,SERVICE,,55,_valueCurrent=,25.499999999999993,valueTarget=,30.0,_speedCurrent=,0.8999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
881,0.881,B,notify,elevator_bus1,elevator_controller1,28,RequestService,elevator_controller1#1,,SERVICE,
882,0.882,B,notify,elevator_controller1_bus,elevator2,29,RequestService,elevator2#3,,SERVICE,
882,0.882,B,service,elevator_controller1_bus,elevator2,29,RequestService,elevator2#3,,SERVICE,,56,_valueCurrent=,26.39999999999999,valueTarget=,30.0,_speedCurrent=,0.7999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
882,0.882,B,notify,elevator_controller1_bus,elevator1,29,RequestService,elevator1#2,,SERVICE,
882,0.882,B,service,elevator_controller1_bus,elevator1,29,RequestService,elevator1#2,,SERVICE,,57,_valueCurrent=,26.39999999999999,valueTarget=,30.0,_speedCurrent=,0.7999999999999999,speedChange=DECELERATING,_isTerminating=false,isArrived=false
882,0.882,B,notify,elevator_bus1,elevator_controller1,29,RequestService,elevator_controller1#1,,SERVICE,
883,0.883,B,notify,elevator_controller1_bus,elevator2,30,RequestService,elevator2#3,,SERVICE,
883,0.883,B,service,elevator_controller1_bus,elevator2,30,RequestService,elevator2#3,,SERVICE,,58,_valueCurrent=,27.199999999999992,valueTarget=,30.0,_speedCurrent=,0.7,speedChange=DECELERATING,_isTerminating=false,isArrived=false
883,0.883,B,notify,elevator_controller1_bus,elevator1,30,RequestService,elevator1#2,,SERVICE,
883,0.883,B,service,elevator_controller1_bus,elevator1,30,RequestService,elevator1#2,,SERVICE,,59,_valueCurrent=,27.199999999999992,valueTarget=,30.0,_speedCurrent=,0.7,speedChange=DECELERATING,_isTerminating=false,isArrived=false
883,0.883,B,notify,elevator_bus1,elevator_controller1,30,RequestService,elevator_controller1#1,,SERVICE,
884,0.884,B,notify,elevator_controller1_bus,elevator2,31,RequestService,elevator2#3,,SERVICE,
884,0.884,B,service,elevator_controller1_bus,elevator2,31,RequestService,elevator2#3,,SERVICE,,60,_valueCurrent=,27.89999999999999,valueTarget=,30.0,_speedCurrent=,0.6,speedChange=DECELERATING,_isTerminating=false,isArrived=false
884,0.884,B,notify,elevator_controller1_bus,elevator1,31,RequestService,elevator1#2,,SERVICE,
884,0.884,B,service,elevator_controller1_bus,elevator1,31,RequestService,elevator1#2,,SERVICE,,61,_valueCurrent=,27.89999999999999,valueTarget=,30.0,_speedCurrent=,0.6,speedChange=DECELERATING,_isTerminating=false,isArrived=false
884,0.884,B,notify,elevator_bus1,elevator_controller1,31,RequestService,elevator_controller1#1,,SERVICE,
885,0.885,B,notify,elevator_controller1_bus,elevator2,32,RequestService,elevator2#3,,SERVICE,
885,0.885,B,service,elevator_controller1_bus,elevator2,32,RequestService,elevator2#3,,SERVICE,,62,_valueCurrent=,28.499999999999993,valueTarget=,30.0,_speedCurrent=,0.5,speedChange=DECELERATING,_isTerminating=false,isArrived=false
885,0.885,B,notify,elevator_controller1_bus,elevator1,32,RequestService,elevator1#2,,SERVICE,
885,0.885,B,service,elevator_controller1_bus,elevator1,32,RequestService,elevator1#2,,SERVICE,,63,_valueCurrent=,28.499999999999993,valueTarget=,30.0,_speedCurrent=,0.5,speedChange=DECELERATING,_isTerminating=false,isArrived=false
885,0.885,B,notify,elevator_bus1,elevator_controller1,32,RequestService,elevator_controller1#1,,SERVICE,
886,0.886,B,notify,elevator_controller1_bus,elevator2,33,RequestService,elevator2#3,,SERVICE,
886,0.886,B,service,elevator_controller1_bus,elevator2,33,RequestService,elevator2#3,,SERVICE,,64,_valueCurrent=,28.999999999999993,valueTarget=,30.0,_speedCurrent=,0.4,speedChange=DECELERATING,_isTerminating=false,isArrived=false
886,0.886,B,notify,elevator_controller1_bus,elevator1,33,RequestService,elevator1#2,,SERVICE,
886,0.886,B,service,elevator_controller1_bus,elevator1,33,RequestService,elevator1#2,,SERVICE,,65,_valueCurrent=,28.999999999999993,valueTarget=,30.0,_speedCurrent=,0.4,speedChange=DECELERATING,_isTerminating=false,isArrived=false
886,0.886,B,notify,elevator_bus1,elevator_controller1,33,RequestService,elevator_controller1#1,,SERVICE,
887,0.887,B,notify,elevator_controller1_bus,elevator2,34,RequestService,elevator2#3,,SERVICE,
887,0.887,B,service,elevator_controller1_bus,elevator2,34,RequestService,elevator2#3,,SERVICE,,66,_valueCurrent=,29.39999999999999,valueTarget=,30.0,_speedCurrent=,0.30000000000000004,speedChange=DECELERATING,_isTerminating=false,isArrived=false
887,0.887,B,notify,elevator_controller1_bus,elevator1,34,RequestService,elevator1#2,,SERVICE,
887,0.887,B,service,elevator_controller1_bus,elevator1,34,RequestService,elevator1#2,,SERVICE,,67,_valueCurrent=,29.39999999999999,valueTarget=,30.0,_speedCurrent=,0.30000000000000004,speedChange=DECELERATING,_isTerminating=false,isArrived=false
887,0.887,B,notify,elevator_bus1,elevator_controller1,34,RequestService,elevator_controller1#1,,SERVICE,
888,0.888,B,notify,elevator_controller1_bus,elevator2,35,RequestService,elevator2#3,,SERVICE,
888,0.888,B,service,elevator_controller1_bus,elevator2,35,RequestService,elevator2#3,,SERVICE,,68,_valueCurrent=,29.699999999999992,valueTarget=,30.0,_speedCurrent=,0.20000000000000004,speedChange=DECELERATING,_isTerminating=false,isArrived=false
888,0.888,B,notify,elevator_controller1_bus,elevator1,35,RequestService,elevator1#2,,SERVICE,
